aspect,chili,elevation,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,slope,tpi,folded_aspect
293.91562,196,1080,42.3444594,-124.1692888,chetco,2017,biscuit,2002,biscuit_chetco,35.707172,-15,66.08438
347.28867,87,786,42.3641439,-124.0321907,chetco,2017,biscuit,2002,biscuit_chetco,26.465708,-11,12.71133
133.1001,161,758,42.3726765,-123.9277224,chetco,2017,biscuit,2002,biscuit_chetco,24.234293,0,133.1001
23.109556,119,456,42.2673191,-123.9342024,chetco,2017,biscuit,2002,biscuit_chetco,18.490004,-30,23.109556
211.19862,250,266,42.376337,-123.9823712,chetco,2017,biscuit,2002,biscuit_chetco,35.72141,-101,148.80138
137.04285,150,808,42.2110873,-123.9646034,chetco,2017,biscuit,2002,biscuit_chetco,32.67767,-68,137.04285
306.48282,203,965,42.3115563,-124.1371468,chetco,2017,biscuit,2002,biscuit_chetco,1.5595194,20,53.51718
184.18344,238,644,42.3534055,-123.9738516,chetco,2017,biscuit,2002,biscuit_chetco,30.986822,45,175.81656
18.664932,69,636,42.2613354,-123.9141155,chetco,2017,biscuit,2002,biscuit_chetco,34.3509,51,18.664932
64.385025,123,760,42.1871477,-123.8757687,chetco,2017,biscuit,2002,biscuit_chetco,22.38589,-23,64.385025
213.36133,250,668,42.193416,-124.0462639,chetco,2017,biscuit,2002,biscuit_chetco,38.472057,78,146.63867
287.1288,159,955,42.297592,-123.8601953,chetco,2017,biscuit,2002,biscuit_chetco,28.794556,-66,72.8712
270,201,595,42.163375,-124.0355972,chetco,2017,biscuit,2002,biscuit_chetco,23.594776,44,90
90,175,803,42.299054,-123.865822,chetco,2017,biscuit,2002,biscuit_chetco,14.715371,-119,90
199.29817,196,927,42.2339806,-123.8196627,chetco,2017,biscuit,2002,biscuit_chetco,24.84839,-67,160.70183
300.679,195,852,42.1341486,-123.9695789,chetco,2017,biscuit,2002,biscuit_chetco,7.232532,32,59.321
220.01393,242,911,42.3244935,-123.9759643,chetco,2017,biscuit,2002,biscuit_chetco,31.505901,97,139.98607
46.253777,189,245,42.3005024,-123.9645819,chetco,2017,biscuit,2002,biscuit_chetco,27.250187,-115,46.253777
240.3445,220,1255,42.254035,-123.8139199,chetco,2017,biscuit,2002,biscuit_chetco,18.116468,109,119.6555
317.13516,134,1025,42.2048339,-123.9502593,chetco,2017,biscuit,2002,biscuit_chetco,19.461746,75,42.86484
185.70848,230,1124,42.1817193,-123.8260266,chetco,2017,biscuit,2002,biscuit_chetco,23.713392,-10,174.29152
262.9669,192,597,42.2492521,-123.9119168,chetco,2017,biscuit,2002,biscuit_chetco,14.810803,-62,97.0331
338.87805,129,474,42.302662,-123.9879463,chetco,2017,biscuit,2002,biscuit_chetco,25.915243,-29,21.12195
324.6929,136,409,42.3019092,-123.9957588,chetco,2017,biscuit,2002,biscuit_chetco,22.614822,-27,35.3071
281.00446,180,1023,42.3579288,-124.0312514,chetco,2017,biscuit,2002,biscuit_chetco,22.977823,99,78.99554
176.12953,216,616,42.3503102,-123.9616073,chetco,2017,biscuit,2002,biscuit_chetco,17.978014,-49,176.12953
242.35501,236,772,42.3140571,-124.0894185,chetco,2017,biscuit,2002,biscuit_chetco,30.672056,28,117.64499
347.324,176,1114,42.1825869,-124.0027696,chetco,2017,biscuit,2002,biscuit_chetco,21.713055,99,12.676
3.0311606,51,740,42.2197495,-123.9871489,chetco,2017,biscuit,2002,biscuit_chetco,39.58166,-16,3.0311606
226.70905,238,804,42.2525795,-123.9084071,chetco,2017,biscuit,2002,biscuit_chetco,33.465145,83,133.29095
79.53316,171,833,42.3569008,-124.0070638,chetco,2017,biscuit,2002,biscuit_chetco,14.966432,90,79.53316
309.73572,123,1006,42.3615954,-123.9424726,chetco,2017,biscuit,2002,biscuit_chetco,42.35337,75,50.26428
96.036705,175,684,42.2461321,-124.0262673,chetco,2017,biscuit,2002,biscuit_chetco,17.111147,12,96.036705
40.970207,111,665,42.2431188,-123.9772495,chetco,2017,biscuit,2002,biscuit_chetco,16.707153,-71,40.970207
352.99332,154,564,42.295462,-124.1626583,chetco,2017,biscuit,2002,biscuit_chetco,10.170965,-94,7.00668
260.30716,167,511,42.2557951,-123.8685515,chetco,2017,biscuit,2002,biscuit_chetco,29.979668,-50,99.69284
240.09128,212,925,42.3045093,-123.9346257,chetco,2017,biscuit,2002,biscuit_chetco,24.442383,57,119.90872
90,139,1128,42.203689,-123.9821261,chetco,2017,biscuit,2002,biscuit_chetco,19.27196,90,90
120.60271,176,605,42.3257909,-124.0190974,chetco,2017,biscuit,2002,biscuit_chetco,14.27239,41,120.60271
267.77112,205,884,42.3114464,-124.1469129,chetco,2017,biscuit,2002,biscuit_chetco,22.598515,-7,92.22888
135.55164,194,643,42.1481382,-123.9841872,chetco,2017,biscuit,2002,biscuit_chetco,14.00565,-43,135.55164
17.623125,153,849,42.2085076,-124.0091507,chetco,2017,biscuit,2002,biscuit_chetco,16.105715,45,17.623125
118.58926,180,1077,42.3021358,-123.8733851,chetco,2017,biscuit,2002,biscuit_chetco,25.342068,25,118.58926
281.94162,148,729,42.2497746,-123.8315673,chetco,2017,biscuit,2002,biscuit_chetco,25.145533,-106,78.05838
272.4904,201,819,42.3213898,-124.1731272,chetco,2017,biscuit,2002,biscuit_chetco,20.432627,-6,87.5096
71.417336,143,720,42.2991143,-124.1141541,chetco,2017,biscuit,2002,biscuit_chetco,26.929434,16,71.417336
10.356813,157,1134,42.3167698,-123.9422791,chetco,2017,biscuit,2002,biscuit_chetco,31.335882,133,10.356813
157.75183,224,1049,42.2027977,-123.8776836,chetco,2017,biscuit,2002,biscuit_chetco,29.992033,43,157.75183
220.21542,213,614,42.3380692,-123.9778663,chetco,2017,biscuit,2002,biscuit_chetco,9.625174,-79,139.78458
130.82024,182,442,42.2349186,-124.0893411,chetco,2017,biscuit,2002,biscuit_chetco,19.121058,-14,130.82024
191.74396,243,441,42.2656702,-123.8947486,chetco,2017,biscuit,2002,biscuit_chetco,23.261938,-99,168.25604
293.94833,187,642,42.2475887,-124.0894013,chetco,2017,biscuit,2002,biscuit_chetco,6.822429,66,66.05167
297.56378,177,794,42.1178305,-123.9862225,chetco,2017,biscuit,2002,biscuit_chetco,33.610897,84,62.43622
206.49492,202,489,42.3447671,-123.952834,chetco,2017,biscuit,2002,biscuit_chetco,18.965849,-194,153.50508
317.97787,182,483,42.2828374,-124.0316747,chetco,2017,biscuit,2002,biscuit_chetco,11.095652,45,42.02213
272.8229,243,945,42.2998693,-123.8627098,chetco,2017,biscuit,2002,biscuit_chetco,18.195332,-52,87.1771
253.94147,223,880,42.252493,-123.8236043,chetco,2017,biscuit,2002,biscuit_chetco,22.275991,-81,106.05853
144.56023,177,742,42.3104164,-123.9464615,chetco,2017,biscuit,2002,biscuit_chetco,20.682064,-34,144.56023
220.20732,233,1192,42.3199827,-123.8803916,chetco,2017,biscuit,2002,biscuit_chetco,18.733751,36,139.79268
161.31943,216,786,42.3180209,-124.0842796,chetco,2017,biscuit,2002,biscuit_chetco,18.868359,32,161.31943
256.84088,207,534,42.2386945,-123.8790591,chetco,2017,biscuit,2002,biscuit_chetco,23.104902,-77,103.15912
342.80322,138,982,42.2289527,-123.9833898,chetco,2017,biscuit,2002,biscuit_chetco,39.12404,76,17.19678
320.9494,107,309,42.3026876,-123.9990148,chetco,2017,biscuit,2002,biscuit_chetco,36.113144,-138,39.0506
196.34755,237,693,42.1715088,-124.0175069,chetco,2017,biscuit,2002,biscuit_chetco,21.206501,-2,163.65245
130.19662,205,937,42.3244398,-124.0885351,chetco,2017,biscuit,2002,biscuit_chetco,11.345748,36,130.19662
324.21198,145,551,42.2847247,-124.0161271,chetco,2017,biscuit,2002,biscuit_chetco,16.664295,-5,35.78802
53.480957,159,994,42.2281616,-123.8208189,chetco,2017,biscuit,2002,biscuit_chetco,19.475067,-71,53.480957
331.66214,108,730,42.1230182,-124.0210381,chetco,2017,biscuit,2002,biscuit_chetco,36.34083,50,28.33786
336.5341,96,836,42.2311514,-123.9044803,chetco,2017,biscuit,2002,biscuit_chetco,26.295033,1,23.4659
250.956,222,497,42.2953643,-123.9563179,chetco,2017,biscuit,2002,biscuit_chetco,34.782036,11,109.044
344.88348,155,1028,42.2357632,-123.8625722,chetco,2017,biscuit,2002,biscuit_chetco,18.539377,128,15.11652
45.823105,122,818,42.2409843,-123.8568595,chetco,2017,biscuit,2002,biscuit_chetco,26.003592,9,45.823105
143.44699,204,647,42.1111633,-124.0187792,chetco,2017,biscuit,2002,biscuit_chetco,21.950848,37,143.44699
330.95938,68,677,42.3635288,-123.9882449,chetco,2017,biscuit,2002,biscuit_chetco,35.833412,55,29.04062
308.52356,175,1027,42.3329349,-123.8895925,chetco,2017,biscuit,2002,biscuit_chetco,19.99471,0,51.47644
93.263275,136,1166,42.1651708,-123.8632062,chetco,2017,biscuit,2002,biscuit_chetco,29.629036,107,93.263275
144.5613,217,296,42.307731,-123.9726328,chetco,2017,biscuit,2002,biscuit_chetco,20.68181,-114,144.5613
32.239075,131,544,42.2743867,-123.9583919,chetco,2017,biscuit,2002,biscuit_chetco,16.017452,-24,32.239075
176.77524,228,781,42.3085365,-123.9520581,chetco,2017,biscuit,2002,biscuit_chetco,21.262138,24,176.77524
284.27072,167,583,42.2743622,-123.8895624,chetco,2017,biscuit,2002,biscuit_chetco,35.84301,-12,75.72928
209.11249,230,693,42.3182526,-124.0754504,chetco,2017,biscuit,2002,biscuit_chetco,17.483667,-45,150.88751
172.31197,222,1044,42.2019623,-123.8660389,chetco,2017,biscuit,2002,biscuit_chetco,9.277104,69,172.31197
256.76288,232,403,42.3285682,-124.002331,chetco,2017,biscuit,2002,biscuit_chetco,26.329105,-88,103.23712
112.0116,164,832,42.1706483,-123.8532294,chetco,2017,biscuit,2002,biscuit_chetco,14.528401,-64,112.0116
233.5231,247,1159,42.325022,-123.8873379,chetco,2017,biscuit,2002,biscuit_chetco,23.541239,48,126.4769
274.7074,199,1000,42.1746034,-123.8930076,chetco,2017,biscuit,2002,biscuit_chetco,21.529268,68,85.2926
121.15883,194,659,42.3531007,-124.0207715,chetco,2017,biscuit,2002,biscuit_chetco,29.385965,-56,121.15883
231.46115,230,1048,42.2985301,-123.8965388,chetco,2017,biscuit,2002,biscuit_chetco,19.988544,39,128.53885
268.30554,201,747,42.3058191,-124.1508287,chetco,2017,biscuit,2002,biscuit_chetco,28.698368,-12,91.69446
188.53249,156,823,42.2183351,-123.8440027,chetco,2017,biscuit,2002,biscuit_chetco,16.417133,-128,171.46751
139.83203,174,828,42.2321026,-123.8368586,chetco,2017,biscuit,2002,biscuit_chetco,18.723646,-53,139.83203
224.25595,233,1009,42.1638125,-123.9952084,chetco,2017,biscuit,2002,biscuit_chetco,22.137709,52,135.74405
229.19275,229,1058,42.2636981,-123.8333446,chetco,2017,biscuit,2002,biscuit_chetco,19.12571,70,130.80725
140.95842,210,759,42.2824805,-123.8978971,chetco,2017,biscuit,2002,biscuit_chetco,17.360826,20,140.95842
198.68002,234,665,42.3160756,-123.9767851,chetco,2017,biscuit,2002,biscuit_chetco,25.569344,0,161.31998
59.418816,124,730,42.379592,-124.022147,chetco,2017,biscuit,2002,biscuit_chetco,20.897758,79,59.418816
325.03653,166,943,42.1384735,-123.9582199,chetco,2017,biscuit,2002,biscuit_chetco,28.072145,-37,34.96347
315.47244,131,1060,42.3224382,-123.9219686,chetco,2017,biscuit,2002,biscuit_chetco,26.544104,20,44.52756
231.42868,227,610,42.2252452,-124.0604121,chetco,2017,biscuit,2002,biscuit_chetco,19.975456,27,128.57132
149.3586,214,758,42.3917775,-123.9887671,chetco,2017,biscuit,2002,biscuit_chetco,16.753735,75,149.3586
99.32909,133,1221,42.3325703,-124.0689962,chetco,2017,biscuit,2002,biscuit_chetco,30.928333,103,99.32909
256.1456,224,877,42.2777382,-124.0078803,chetco,2017,biscuit,2002,biscuit_chetco,15.131448,77,103.8544
32.118134,82,459,42.3016049,-124.0164128,chetco,2017,biscuit,2002,biscuit_chetco,28.154005,27,32.118134
86.31942,144,696,42.2890935,-124.1556107,chetco,2017,biscuit,2002,biscuit_chetco,26.763546,-3,86.31942
154.91261,220,674,42.3212604,-124.0363277,chetco,2017,biscuit,2002,biscuit_chetco,24.925377,13,154.91261
226.02599,244,963,42.2949241,-123.9396719,chetco,2017,biscuit,2002,biscuit_chetco,34.9699,149,133.97401
316.59692,149,506,42.2558857,-124.0817283,chetco,2017,biscuit,2002,biscuit_chetco,24.018421,28,43.40308
288.57886,184,698,42.3131939,-124.1782981,chetco,2017,biscuit,2002,biscuit_chetco,14.25378,-29,71.42114
126.55926,192,392,42.1352645,-123.9886596,chetco,2017,biscuit,2002,biscuit_chetco,18.062061,-122,126.55926
192.33789,234,704,42.150343,-124.0021418,chetco,2017,biscuit,2002,biscuit_chetco,31.512775,48,167.66211
218.98709,209,338,42.1594533,-124.0248206,chetco,2017,biscuit,2002,biscuit_chetco,5.9447756,-105,141.01291
294.354,145,609,42.2085288,-124.051785,chetco,2017,biscuit,2002,biscuit_chetco,23.355017,25,65.646
82.33223,172,718,42.2278143,-124.0248249,chetco,2017,biscuit,2002,biscuit_chetco,13.638834,9,82.33223
259.5319,208,799,42.3492482,-124.1853648,chetco,2017,biscuit,2002,biscuit_chetco,24.012125,-35,100.4681
221.95573,236,852,42.1353835,-123.9615662,chetco,2017,biscuit,2002,biscuit_chetco,27.583637,-29,138.04427
288.8239,154,651,42.3874046,-123.9445614,chetco,2017,biscuit,2002,biscuit_chetco,31.049444,-11,71.1761
32.768787,139,938,42.2866144,-123.9900652,chetco,2017,biscuit,2002,biscuit_chetco,22.01248,105,32.768787
253.54297,215,617,42.3966733,-123.9459541,chetco,2017,biscuit,2002,biscuit_chetco,29.744,36,106.45703
48.38328,136,775,42.242787,-123.9545769,chetco,2017,biscuit,2002,biscuit_chetco,16.303484,-58,48.38328
295.2589,173,674,42.1464261,-123.9936394,chetco,2017,biscuit,2002,biscuit_chetco,27.973125,38,64.7411
116.267365,196,582,42.2442608,-124.0766238,chetco,2017,biscuit,2002,biscuit_chetco,8.323894,20,116.267365
300.6139,158,638,42.2978066,-124.1506051,chetco,2017,biscuit,2002,biscuit_chetco,20.87933,-65,59.3861
133.63469,218,447,42.1349809,-123.9921177,chetco,2017,biscuit,2002,biscuit_chetco,11.9216175,-39,133.63469
228.62675,232,698,42.2801865,-123.8828416,chetco,2017,biscuit,2002,biscuit_chetco,31.47835,-54,131.37325
249.65337,227,555,42.1257418,-123.992122,chetco,2017,biscuit,2002,biscuit_chetco,27.118147,-22,110.34663
252.39966,219,1045,42.2520442,-123.8196302,chetco,2017,biscuit,2002,biscuit_chetco,17.807638,-14,107.60034
282.683,185,1086,42.3157827,-123.9046671,chetco,2017,biscuit,2002,biscuit_chetco,27.298445,6,77.317
261.5831,214,440,42.2818265,-124.0332929,chetco,2017,biscuit,2002,biscuit_chetco,18.354477,24,98.4169
23.70834,65,531,42.261747,-123.911117,chetco,2017,biscuit,2002,biscuit_chetco,35.26777,-26,23.70834
34.87279,53,952,42.3367143,-123.9529907,chetco,2017,biscuit,2002,biscuit_chetco,33.06907,65,34.87279
188.2418,238,523,42.2945493,-124.0445506,chetco,2017,biscuit,2002,biscuit_chetco,24.607199,34,171.7582
83.970795,211,864,42.3250001,-124.0815176,chetco,2017,biscuit,2002,biscuit_chetco,17.13111,16,83.970795
49.482746,126,385,42.2127743,-124.0630857,chetco,2017,biscuit,2002,biscuit_chetco,20.493212,-93,49.482746
180,215,460,42.1562375,-124.038234,chetco,2017,biscuit,2002,biscuit_chetco,10.992985,23,180
281.06378,162,264,42.3800431,-123.9629202,chetco,2017,biscuit,2002,biscuit_chetco,37.20544,-151,78.93622
195.13918,208,1160,42.3347289,-123.8797079,chetco,2017,biscuit,2002,biscuit_chetco,9.519794,44,164.86082
243.17593,225,536,42.3496082,-123.9869874,chetco,2017,biscuit,2002,biscuit_chetco,25.00194,-55,116.82407
306.5258,183,625,42.2126215,-124.0516388,chetco,2017,biscuit,2002,biscuit_chetco,16.655968,18,53.4742
221.98563,215,1365,42.2021301,-123.8200277,chetco,2017,biscuit,2002,biscuit_chetco,14.645815,64,138.01437
142.5926,227,648,42.3473775,-123.9514604,chetco,2017,biscuit,2002,biscuit_chetco,25.113272,-55,142.5926
53.500984,128,822,42.2743221,-123.9798046,chetco,2017,biscuit,2002,biscuit_chetco,20.857393,22,53.500984
262.55548,215,469,42.2303172,-123.9990597,chetco,2017,biscuit,2002,biscuit_chetco,20.546743,-92,97.44452
261.9015,208,895,42.2744177,-123.8562919,chetco,2017,biscuit,2002,biscuit_chetco,29.87918,-14,98.0985
114.63062,173,948,42.2152421,-123.8676786,chetco,2017,biscuit,2002,biscuit_chetco,26.790909,26,114.63062
122.431854,191,418,42.1577245,-124.0310297,chetco,2017,biscuit,2002,biscuit_chetco,10.26536,3,122.431854
9.588501,200,1053,42.2728181,-123.9933556,chetco,2017,biscuit,2002,biscuit_chetco,14.717631,98,9.588501
192.70128,240,538,42.3127361,-123.9727766,chetco,2017,biscuit,2002,biscuit_chetco,26.464804,-22,167.29872
139.8659,198,431,42.156435,-124.0338022,chetco,2017,biscuit,2002,biscuit_chetco,18.714958,-14,139.8659
219.47542,232,580,42.0992202,-124.0046993,chetco,2017,biscuit,2002,biscuit_chetco,20.680779,-36,140.52458
272.01764,207,505,42.2853631,-124.145277,chetco,2017,biscuit,2002,biscuit_chetco,24.692472,-53,87.98236
122.031525,195,540,42.3209653,-124.0188026,chetco,2017,biscuit,2002,biscuit_chetco,18.558357,33,122.031525
9.588874,115,399,42.2754951,-123.9392505,chetco,2017,biscuit,2002,biscuit_chetco,14.717647,-29,9.588874
222.01974,228,686,42.2775283,-124.0188069,chetco,2017,biscuit,2002,biscuit_chetco,18.099636,79,137.98026
272.2319,192,1035,42.2259913,-123.8561758,chetco,2017,biscuit,2002,biscuit_chetco,22.57107,34,87.7681
160.17381,221,878,42.2995125,-124.1302817,chetco,2017,biscuit,2002,biscuit_chetco,27.304247,31,160.17381
5.320948,111,967,42.2274627,-123.8313155,chetco,2017,biscuit,2002,biscuit_chetco,25.2428,-68,5.320948
85.03278,155,786,42.3747369,-123.9264969,chetco,2017,biscuit,2002,biscuit_chetco,20.50144,0,85.03278
169.99918,240,497,42.2966364,-124.0649318,chetco,2017,biscuit,2002,biscuit_chetco,20.709766,-39,169.99918
95.76571,169,843,42.2294168,-123.8994895,chetco,2017,biscuit,2002,biscuit_chetco,25.799358,33,95.76571
180,240,523,42.2467451,-123.8866757,chetco,2017,biscuit,2002,biscuit_chetco,26.648455,-14,180
110.301346,199,325,42.2791624,-124.0535494,chetco,2017,biscuit,2002,biscuit_chetco,10.571235,-30,110.301346
254.12262,214,813,42.3095302,-124.0656518,chetco,2017,biscuit,2002,biscuit_chetco,16.480915,47,105.87738
283.2281,182,717,42.372847,-124.0244981,chetco,2017,biscuit,2002,biscuit_chetco,26.34437,30,76.7719
131.05568,183,810,42.2392836,-123.9002138,chetco,2017,biscuit,2002,biscuit_chetco,26.24027,83,131.05568
335.71884,115,834,42.3621313,-124.0337463,chetco,2017,biscuit,2002,biscuit_chetco,28.046993,14,24.28116
21.568369,82,986,42.2323409,-123.8170445,chetco,2017,biscuit,2002,biscuit_chetco,35.514313,-67,21.568369
283.88373,175,570,42.1391056,-123.9733977,chetco,2017,biscuit,2002,biscuit_chetco,18.639883,-83,76.11627
30.059591,145,522,42.223499,-123.8822783,chetco,2017,biscuit,2002,biscuit_chetco,14.673229,-98,30.059591
350.42093,164,407,42.2096275,-124.0741284,chetco,2017,biscuit,2002,biscuit_chetco,7.482025,4,9.57907
223.74144,223,693,42.2553469,-123.91145,chetco,2017,biscuit,2002,biscuit_chetco,28.269121,41,136.25856
206.49725,228,743,42.3513411,-123.9547078,chetco,2017,biscuit,2002,biscuit_chetco,18.966206,3,153.50275
308.2858,167,280,42.2672732,-124.0761895,chetco,2017,biscuit,2002,biscuit_chetco,22.68634,-20,51.7142
11.7337055,153,502,42.2088771,-124.0620432,chetco,2017,biscuit,2002,biscuit_chetco,12.1301775,13,11.7337055
255.4921,205,656,42.3257648,-123.9937789,chetco,2017,biscuit,2002,biscuit_chetco,24.338598,45,104.5079
233.45842,223,989,42.1762465,-123.8936951,chetco,2017,biscuit,2002,biscuit_chetco,23.509264,105,126.54158
189.5914,212,295,42.2926076,-124.0747667,chetco,2017,biscuit,2002,biscuit_chetco,7.4822946,-54,170.4086
87.2726,108,502,42.4055405,-123.9653917,chetco,2017,biscuit,2002,biscuit_chetco,34.230812,-55,87.2726
105.05125,190,800,42.3114694,-123.9483009,chetco,2017,biscuit,2002,biscuit_chetco,14.001009,38,105.05125
325.94455,193,703,42.291243,-124.058297,chetco,2017,biscuit,2002,biscuit_chetco,2.2378361,102,34.05545
277.53473,178,862,42.2081968,-123.9539276,chetco,2017,biscuit,2002,biscuit_chetco,31.68518,-9,82.46527
177.42061,235,149,42.2745728,-124.0689766,chetco,2017,biscuit,2002,biscuit_chetco,25.925575,-109,177.42061
111.263535,181,760,42.3209273,-124.080316,chetco,2017,biscuit,2002,biscuit_chetco,24.054283,-61,111.263535
203.11311,250,477,42.2779924,-124.0284913,chetco,2017,biscuit,2002,biscuit_chetco,33.775414,-8,156.88689
29.678282,99,622,42.3677415,-124.0029626,chetco,2017,biscuit,2002,biscuit_chetco,19.494293,67,29.678282
284.65054,170,925,42.2089566,-123.8772125,chetco,2017,biscuit,2002,biscuit_chetco,21.007637,38,75.34946
0,136,509,42.3464974,-123.9794477,chetco,2017,biscuit,2002,biscuit_chetco,13.648223,-106,0
212.64156,232,908,42.3115114,-124.1648049,chetco,2017,biscuit,2002,biscuit_chetco,20.065002,35,147.35844
103.88981,173,754,42.1097693,-124.0028422,chetco,2017,biscuit,2002,biscuit_chetco,18.632427,63,103.88981
85.29872,162,473,42.2569476,-124.0198599,chetco,2017,biscuit,2002,biscuit_chetco,11.172492,-17,85.29872
98.76318,152,449,42.2752534,-123.9417349,chetco,2017,biscuit,2002,biscuit_chetco,27.980202,-40,98.76318
257.1795,215,755,42.30234,-124.1463386,chetco,2017,biscuit,2002,biscuit_chetco,30.26838,-10,102.8205
175.58205,225,663,42.3018954,-124.0695977,chetco,2017,biscuit,2002,biscuit_chetco,29.607857,24,175.58205
110.32138,180,1003,42.2113696,-123.9737049,chetco,2017,biscuit,2002,biscuit_chetco,18.070774,38,110.32138
283.3618,183,1266,42.3557855,-123.9360738,chetco,2017,biscuit,2002,biscuit_chetco,32.228256,106,76.6382
34.061188,64,377,42.3047995,-123.9864284,chetco,2017,biscuit,2002,biscuit_chetco,26.932468,-138,34.061188
180,233,873,42.3100147,-123.9524188,chetco,2017,biscuit,2002,biscuit_chetco,27.384548,74,180
